gene,Cell_ID,Sample,log1TPM,treatment,Polarity,sample_mean_log1TPM,log1RPM,log1RPM_posterior,sample_mean_log1TPM_posterior,Skew,coeff,p_value,q_value,sig,domain
SteCoe_1285,con1,con1A,4.510565600533099,con,A,2.0254266536700314,6.535992254203131,6.412857847064771,2.0293517934182708,0.00950929280788438,0.5130481943008001,0.041207311678245914,0.14692748008469417,True,GST_N_3 domain protein
SteCoe_12928,con1,con1A,1.64477426079364,con,A,2.0254266536700314,3.6702009144636714,3.416309899378561,2.0293517934182708,0.03582736578757202,0.287387450383052,0.06322078011788382,0.15480343097695456,False,Rdx domain protein
SteCoe_12967,con1,con1A,3.27173746405371,con,A,2.0254266536700314,5.297164117723741,5.10542527895136,2.0293517934182708,0.018431837637815956,0.26346468477065327,0.031964850448416314,0.1439858128307041,True,hypothetical protein
SteCoe_12972,con1,con1A,2.6876301151546,con,A,2.0254266536700314,4.713056768824631,4.56166351270732,2.0293517934182708,0.01632321531235491,0.727574836526796,0.10231120210021906,0.17161328992540065,False,Abhydrolase_6 domain protein
SteCoe_13178,con1,con1A,4.81975016333537,con,A,2.0254266536700314,6.8451768170054015,6.42644005176984,2.0293517934182708,0.03155129999425638,0.4162807845079537,0.1717893873615148,0.20697516549580097,False,Peptidase_M20 domain protein
SteCoe_13217,con1,con1A,1.58876113004851,con,A,2.0254266536700314,3.6141877837185414,4.25750317415563,2.0293517934182708,-0.08172518381118235,0.4109272751117124,0.09399820327227083,0.16721628837951802,False,zf-C2H2_4 domain protein
SteCoe_136,con1,con1A,2.4071989938724,con,A,2.0254266536700314,4.432625647542432,4.008447486335321,2.0293517934182708,0.050251686542638396,0.37778765628507494,0.03176453805825158,0.1439858128307041,True,WD40 domain protein
SteCoe_13651,con1,con1A,1.35155682021969,con,A,2.0254266536700314,3.3769834738897213,3.4499119735659303,2.0293517934182708,-0.0106825276932268,0.7719472157984633,0.11536254365460212,0.17805529096694048,False,Ank_2 domain protein
SteCoe_13722,con1,con1A,4.6778353644363095,con,A,2.0254266536700314,6.703262018106341,6.21039068543752,2.0293517934182708,0.03816668637321825,0.3844135733668645,0.11080836925163019,0.17532969818295915,False,Aldedh domain protein
SteCoe_13743,con1,con1A,0.6786198690203928,con,A,2.0254266536700314,2.7040465226904242,2.9802210505746807,2.0293517934182708,-0.04858577192657009,0.6374508626083841,0.08944948994929412,0.16284940239901127,False,MARK subfamily kinase
SteCoe_13745,con1,con1A,1.5189811206738202,con,A,2.0254266536700314,3.544407774343852,3.662291144683711,2.0293517934182708,-0.016357471245068443,0.5643793878309813,0.09138092006013428,0.16435417277002567,False,hypothetical protein
SteCoe_13772,con1,con1A,2.06829037210195,con,A,2.0254266536700314,4.093717025771982,4.330517105712081,2.0293517934182708,-0.028109389677941375,0.09116128194013737,0.012877492970096216,0.13816979920631034,True,hypothetical protein
SteCoe_13832,con1,con1A,2.54786969945574,con,A,2.0254266536700314,4.573296353125771,5.087016322225191,2.0293517934182708,-0.053178399743749064,0.09621224655253625,0.0034850558805398775,0.10429846282250245,True,hypothetical protein
SteCoe_13876,con1,con1A,1.85264310153121,con,A,2.0254266536700314,3.878069755201241,4.02226492910394,2.0293517934182708,-0.018251780420031772,0.42345653007008954,0.11338329283316798,0.17716139505182496,False,hypothetical protein
SteCoe_14044,con1,con1A,6.5081706959917405,con,A,2.0254266536700314,8.533597349661772,8.29481059523759,2.0293517934182708,0.014189503558864973,0.13036667403469232,0.003588604960044732,0.10429846282250245,True,hypothetical protein
SteCoe_14265,con1,con1A,0.854862137479993,con,A,2.0254266536700314,2.8802887911500243,3.400808779927321,2.0293517934182708,-0.08287086498610403,0.23241243075150797,0.013646825632299084,0.13816979920631034,True,Mem_trans domain protein
SteCoe_14285,con1,con1A,3.22311493639266,con,A,2.0254266536700314,5.2485415900626915,5.0610621048218505,2.0293517934182708,0.018184936180802497,0.3800063260292306,0.01998426842948883,0.13816979920631034,True,CNOT1_HEAT domain protein
SteCoe_14289,con1,con1A,2.68861854538184,con,A,2.0254266536700314,4.7140451990518715,4.371168608245201,2.0293517934182708,0.03774006843199206,0.1959815112481236,0.008824311028540279,0.1363726919836761,True,WD40 domain protein
SteCoe_14309,con1,con1A,3.34485141270945,con,A,2.0254266536700314,5.370278066379481,5.124202149591781,2.0293517934182708,0.023448128132463775,0.16006400365260484,0.0010147984404003372,0.08017277815676771,True,NIF domain protein
SteCoe_14393,con1,con1A,1.24466181283353,con,A,2.0254266536700314,3.2700884665035614,3.522411450245321,2.0293517934182708,-0.0371472928721845,0.7834884512318281,0.10296797395524039,0.17161328992540065,False,Asp domain protein
SteCoe_14429,con1,con1A,3.8219745637856297,con,A,2.0254266536700314,5.847401217455661,5.4591235582998205,2.0293517934182708,0.03434102581090365,0.3128899794300595,0.04563929205487843,0.14692748008469417,True,B3_4 domain protein
SteCoe_14430,con1,con1A,4.5438658693583704,con,A,2.0254266536700314,6.569292523028402,6.31310934225754,2.0293517934182708,0.019886290107219467,0.47838195652211396,0.11537982854657743,0.17805529096694048,False,Cpn60_TCP1 domain protein
SteCoe_14459,con1,con1A,2.36855041444392,con,A,2.0254266536700314,4.393977068113951,4.781748790459231,2.0293517934182708,-0.04226060459107675,0.49223727095345554,0.02395140563175611,0.13816979920631034,True,hypothetical protein
SteCoe_14473,con1,con1A,0.45694967580433205,con,A,2.0254266536700314,2.4823763294743633,3.0065666818635686,2.0293517934182708,-0.09549932497139074,0.9181497308942811,0.12254601624087008,0.18181901519416924,False,hypothetical protein
SteCoe_14703,con1,con1A,1.82185245759433,con,A,2.0254266536700314,3.8472791112643616,4.228646414143691,2.0293517934182708,-0.04722273647515592,0.25828441264166074,0.05266172836346473,0.15259340647277359,False,hypothetical protein
SteCoe_14892,con1,con1A,5.33756251038329,con,A,2.0254266536700314,7.362989164053322,7.23207012613253,2.0293517934182708,0.008970092914170292,0.5568657587632929,0.09796634941286629,0.16967035570366806,False,hypothetical protein
SteCoe_14933,con1,con1A,3.80812324383874,con,A,2.0254266536700314,5.833549897508771,5.41105624182434,2.0293517934182708,0.03757300615506374,0.2601025746361764,0.06235299574679586,0.15357880725811787,False,Noc2 domain protein
SteCoe_14987,con1,con1A,1.2505734886850701,con,A,2.0254266536700314,3.2760001423551017,3.549750558609821,2.0293517934182708,-0.04010553977836028,0.7567212833816264,0.16958436969592847,0.2055613692191105,False,hypothetical protein
SteCoe_14994,con1,con1A,1.10954448650159,con,A,2.0254266536700314,3.134971140171621,3.3516025588717007,2.0293517934182708,-0.03339689468602347,0.49656936520488176,0.0508400916809318,0.15184168251183847,False,NIF domain protein
SteCoe_15023,con1,con1A,2.31240613745231,con,A,2.0254266536700314,4.3378327911223415,4.658883907057521,2.0293517934182708,-0.03568536463976149,0.6618565683461849,0.22795931214974313,0.2477818610323295,False,hypothetical protein
SteCoe_15057,con1,con1A,0.754826684607842,con,A,2.0254266536700314,2.7802533382778734,3.5942435828873407,2.0293517934182708,-0.12769482120334533,0.6481681874200536,0.11620582691994501,0.17877819526145386,False,Autophagy_act_C domain protein
SteCoe_1508,con1,con1A,1.23369465300547,con,A,2.0254266536700314,3.2591213066755014,3.299061705312301,2.0293517934182708,-0.0060901622543610015,1.2202700171564942,0.29680815450229975,0.3041067156785858,False,hypothetical protein
SteCoe_15096,con1,con1A,5.59062941771884,con,A,2.0254266536700314,7.616056071388871,7.250128068376131,2.0293517934182708,0.024614790155459823,0.32059347028523905,0.07576067472362762,0.16048814284223803,False,CS domain protein
SteCoe_15112,con1,con1A,1.08641117541521,con,A,2.0254266536700314,3.1118378290852413,3.567009117044271,2.0293517934182708,-0.06815117813454429,0.15760390251350342,0.022401952752452256,0.13816979920631034,True,hypothetical protein
SteCoe_15123,con1,con1A,1.16265653272956,con,A,2.0254266536700314,3.1880831863995915,3.542104310535681,2.0293517934182708,-0.05260197049447731,0.6658926786297318,0.05533295517188259,0.15259340647277359,False,ANAPC3 domain protein
SteCoe_15303,con1,con1A,1.24466181283353,con,A,2.0254266536700314,3.2700884665035614,3.522411450245321,2.0293517934182708,-0.0371472928721845,0.7834884512318281,0.10296797395524039,0.17161328992540065,False,Asp domain protein
SteCoe_15376,con1,con1A,0.529851582380359,con,A,2.0254266536700314,2.5552782360503903,3.048420887620221,2.0293517934182708,-0.08800305667496397,0.7274768572406014,0.16537522863355214,0.20268717977633896,False,hypothetical protein
SteCoe_15382,con1,con1A,0.668337149231565,con,A,2.0254266536700314,2.6937638029015964,2.8488441841479477,2.0293517934182708,-0.027979677005608338,0.40728089560796527,0.021804499463420716,0.13816979920631034,True,hypothetical protein
SteCoe_15588,con1,con1A,1.11481887781457,con,A,2.0254266536700314,3.1402455314846014,3.488931128263131,2.0293517934182708,-0.05259862795567713,1.4623223374787948,0.2899357697168192,0.29828782892676875,False,hypothetical protein
SteCoe_15704,con1,con1A,0.805401686294519,con,A,2.0254266536700314,2.83082833996455,2.963009512189621,2.0293517934182708,-0.02281409587186243,0.7193540135828201,0.24372398326721298,0.25983367086056824,False,CDPK family kinase
SteCoe_159,con1,con1A,5.37108632609576,con,A,2.0254266536700314,7.396512979765792,7.1068068845002905,2.0293517934182708,0.019975157272735307,0.3727968340944481,0.11872827211236138,0.1793478430700323,False,hypothetical protein
SteCoe_15911,con1,con1A,1.25978199952106,con,A,2.0254266536700314,3.2852086531910913,3.4289689963265806,2.0293517934182708,-0.021411459547218948,0.6985586381654988,0.11864110561795257,0.1793478430700323,False,Ank_5 domain protein
SteCoe_15993,con1,con1A,5.12328452415496,con,A,2.0254266536700314,7.148711177824992,6.84237932317479,2.0293517934182708,0.021894780441046494,0.3620531934396565,0.07779513319612179,0.16207319415858706,False,Ras domain protein
SteCoe_1609,con1,con1A,3.56382887314403,con,A,2.0254266536700314,5.589255526814061,5.15255247617217,2.0293517934182708,0.04065452021861565,0.35491820165898696,0.0711301910659597,0.15828278345183516,False,Ras domain protein
SteCoe_16179,con1,con1A,0.8854255384896271,con,A,2.0254266536700314,2.9108521921596586,2.41925911524335,2.0293517934182708,0.09222942046886219,0.38518929648836087,0.044331892401355814,0.14692748008469417,True,4HBT domain protein
SteCoe_16321,con1,con1A,4.67854109935667,con,A,2.0254266536700314,6.703967753026701,6.54813719080973,2.0293517934182708,0.011758929081636017,0.35896719113378345,0.11701916171595624,0.1793478430700323,False,hypothetical protein
SteCoe_16326,con1,con1A,5.57512932127604,con,A,2.0254266536700314,7.600555974946071,7.36433628860874,2.0293517934182708,0.015784923952484153,0.616221195663267,0.0723086298489908,0.15828278345183516,False,DOMON domain protein
SteCoe_16380,con1,con1A,4.921166134470759,con,A,2.0254266536700314,6.946592788140791,6.60313732833002,2.0293517934182708,0.025347771273560058,0.23994965147635597,0.09315775391727081,0.16635313199512644,False,Enolase_N domain protein
SteCoe_16419,con1,con1A,1.28277587629695,con,A,2.0254266536700314,3.308202529966981,3.6682920525251808,2.0293517934182708,-0.05161467815969658,0.8303766853857942,0.13003044169356107,0.183254595192697,False,hypothetical protein
SteCoe_16431,con1,con1A,0.8265781491241351,con,A,2.0254266536700314,2.8520048027941662,2.930696810877012,2.0293517934182708,-0.013608173711886835,0.5759546062987706,0.03403112824370877,0.1455697696570804,True,PNTB domain protein
SteCoe_16437,con1,con1A,6.10686954528816,con,A,2.0254266536700314,8.13229619895819,7.325125543167591,2.0293517934182708,0.052218970877325216,0.45262580909443023,0.13512312965654238,0.18516479522656892,False,Catalase domain protein
SteCoe_1659,con1,con1A,2.49811976060175,con,A,2.0254266536700314,4.523546414271781,4.422611490112721,2.0293517934182708,0.011282488554063183,0.4816244259844445,0.008336377855827937,0.1363726919836761,True,hypothetical protein
SteCoe_16599,con1,con1A,3.0427677945443303,con,A,2.0254266536700314,5.068194448214362,4.74525043644934,2.0293517934182708,0.03290832277151863,0.5016940551806223,0.037180764723112,0.14692748008469417,True,MFS_1 domain protein
SteCoe_16647,con1,con1A,2.3674631653400002,con,A,2.0254266536700314,4.392889819010032,4.145288146009281,2.0293517934182708,0.0289993572416935,0.23714261199400682,0.0059185655088731795,0.11935874542240989,True,bZIP_1 domain protein
SteCoe_16763,con1,con1A,3.817259024842,con,A,2.0254266536700314,5.842685678512032,5.54859403496434,2.0293517934182708,0.025817261180916175,0.5348227860892151,0.018256216368807303,0.13816979920631034,True,DnaJ domain protein
SteCoe_16767,con1,con1A,2.07990568077137,con,A,2.0254266536700314,4.105332334441401,3.9995662685212503,2.0293517934182708,0.013049647022294587,1.1349924764230657,0.27414516590651017,0.2843829521851765,False,His_Phos_2 domain protein
SteCoe_16790,con1,con1A,0.793624821885677,con,A,2.0254266536700314,2.8190514755557086,3.138205782331231,2.0293517934182708,-0.05357403465378086,0.702595660917907,0.07008581778889261,0.15828278345183516,False,hypothetical protein
SteCoe_16818,con1,con1A,4.9503068220976605,con,A,2.0254266536700314,6.975733475767692,6.76303681237841,2.0293517934182708,0.015481492078865131,0.6065063413778594,0.062146660331427045,0.15357880725811787,False,UQ_con domain protein
SteCoe_16897,con1,con1A,0.44980448411316404,con,A,2.0254266536700314,2.4752311377831955,2.779733996771566,2.0293517934182708,-0.05794574296717388,1.1548035269120829,0.2432265490992985,0.25983367086056824,False,TSNAXIP1_N domain protein
SteCoe_16900,con1,con1A,0.42778140658739594,con,A,2.0254266536700314,2.4532080602574275,2.9274213440416257,2.0293517934182708,-0.08813342234745025,0.3322388674995502,0.050542658441130754,0.15184168251183847,False,hypothetical protein
SteCoe_17058,con1,con1A,0.777274483760391,con,A,2.0254266536700314,2.8027011374304225,3.0953412638691007,2.0293517934182708,-0.04961648400055592,0.6444574143900778,0.03475698691581947,0.1455697696570804,True,hypothetical protein
SteCoe_17127,con1,con1A,0.9634232928332429,con,A,2.0254266536700314,2.988849946503274,3.0733576906907407,2.0293517934182708,-0.013940093979786933,1.8818318943292933,0.34864631251537875,0.35075081741989816,False,hypothetical protein
SteCoe_17221,con1,con1A,7.454665623335759,con,A,2.0254266536700314,9.480092277005792,9.06265320682585,2.0293517934182708,0.022512257990270537,0.465593390981463,0.10872511209231556,0.17510468293125975,False,Actin domain protein
SteCoe_1725,con1,con1A,1.16676015069514,con,A,2.0254266536700314,3.1921868043651713,3.591419492054781,2.0293517934182708,-0.05885257343137746,0.37091368807093483,0.03439350750242003,0.1455697696570804,True,Ank_2 domain protein
SteCoe_17403,con1,con1A,1.02852972396954,con,A,2.0254266536700314,3.0539563776395715,3.0336896098248407,2.0293517934182708,0.0033291633344750696,0.9594542516391281,0.11930947992394265,0.17968295169268472,False,Kinesin domain protein
SteCoe_17470,con1,con1A,3.70150391221373,con,A,2.0254266536700314,5.7269305658837615,6.483534473381261,2.0293517934182708,-0.06196356199903107,0.37972575434803574,0.1413943589577166,0.18967541762118992,False,hypothetical protein
SteCoe_17594,con1,con1A,3.7171254224723898,con,A,2.0254266536700314,5.742552076142421,5.53952589543005,2.0293517934182708,0.01799545981014643,1.1966606027300082,0.07562298771641503,0.16048814284223803,False,hypothetical protein
SteCoe_17606,con1,con1A,1.4143780905885601,con,A,2.0254266536700314,3.4398047442585913,3.535651647833961,2.0293517934182708,-0.013740592469909572,0.7661051258301167,0.05737501636341106,0.15259340647277359,False,hypothetical protein
SteCoe_17654,con1,con1A,4.64473340485385,con,A,2.0254266536700314,6.670160058523881,6.344971374372521,2.0293517934182708,0.02498543221234243,0.3495639059947625,0.06202577636251001,0.15357880725811787,False,DOT1 domain protein
SteCoe_17779,con1,con1A,1.14031752647966,con,A,2.0254266536700314,3.1657441801496913,3.1967126574551505,2.0293517934182708,-0.004867377193417221,0.577157190298293,0.01768823286569739,0.13816979920631034,True,CAMSAP_CKK domain protein
SteCoe_17793,con1,con1A,2.25278568238232,con,A,2.0254266536700314,4.278212336052351,4.30672534165917,2.0293517934182708,-0.0033212827719000895,1.6642336142257834,0.18460510570873884,0.2161652291671415,False,Ras domain protein
SteCoe_17819,con1,con1A,2.9494747282602103,con,A,2.0254266536700314,4.974901381930241,4.4013258874520105,2.0293517934182708,0.061173377948209706,0.892780957762217,0.17047290943277393,0.2058851563197753,False,hypothetical protein
SteCoe_17833,con1,con1A,2.0154276251299796,con,A,2.0254266536700314,4.040854278800011,3.809493261440471,2.0293517934182708,0.0294714362865587,1.1558246860123078,0.16740886696364596,0.2041571548337146,False,XPG_N domain protein
SteCoe_18010,con1,con1A,1.93824267562709,con,A,2.0254266536700314,3.9636693292971215,4.2563565437262,2.0293517934182708,-0.03560660500955682,0.3748157121604969,0.10618028643886798,0.17406604334240652,False,hypothetical protein
SteCoe_18038,con1,con1A,1.46462072832301,con,A,2.0254266536700314,3.4900473819930413,3.157294822421501,2.0293517934182708,0.05005798548336466,0.1037381088347135,0.003848691134726935,0.10429846282250245,True,Arm domain protein
SteCoe_18088,con1,con1A,3.9686462033302403,con,A,2.0254266536700314,5.994072857000272,5.6853020878196805,2.0293517934182708,0.026437268316104327,0.5103773682396678,0.20222346600455587,0.23032285421931192,False,Metallophos domain protein
SteCoe_18113,con1,con1A,4.72897399743645,con,A,2.0254266536700314,6.754400651106481,6.567699404279111,2.0293517934182708,0.01401440058633207,0.37155428152918296,0.1212119282687949,0.18037489325713527,False,hypothetical protein
SteCoe_18153,con1,con1A,1.93826888226321,con,A,2.0254266536700314,3.9636955359332413,4.140783688141461,2.0293517934182708,-0.021850651634983752,0.5815176040504535,0.04895753471733579,0.15184168251183847,False,hypothetical protein
SteCoe_18244,con1,con1A,3.0809830805328,con,A,2.0254266536700314,5.106409734202831,4.872173742516791,2.0293517934182708,0.023473872041309324,0.8970421906910976,0.098973233295151,0.16996713570163244,False,Inhibitor_I29 domain protein
SteCoe_18447,con1,con1A,1.1897545179791398,con,A,2.0254266536700314,3.215181171649171,2.9638042009675027,2.0293517934182708,0.04068256445397853,0.5301840655713451,0.06090863404026745,0.15357880725811787,False,GAS2 domain protein
SteCoe_18479,con1,con1A,1.28178472515585,con,A,2.0254266536700314,3.3072113788258815,3.7114781063580007,2.0293517934182708,-0.05759860560657469,0.7758530998957798,0.25876904686144425,0.2729631296006796,False,zf-RING_2 domain protein
SteCoe_1861,con1,con1A,2.3367159621206097,con,A,2.0254266536700314,4.362142615790641,4.664229993262141,2.0293517934182708,-0.033467195578490566,0.3590118666157543,0.014032969022576707,0.13816979920631034,True,hypothetical protein
SteCoe_18639,con1,con1A,1.38221568840146,con,A,2.0254266536700314,3.407642342071491,3.6370133513414307,2.0293517934182708,-0.03255957696902234,0.37756297598910027,0.030381865366024954,0.1439858128307041,True,hypothetical protein
SteCoe_18678,con1,con1A,4.21592932150814,con,A,2.0254266536700314,6.2413559751781715,5.802920502596201,2.0293517934182708,0.036401976772206024,0.3895339223983385,0.07268645462207154,0.15828278345183516,False,VWA_2 domain protein
SteCoe_18695,con1,con1A,0.6047672350693211,con,A,2.0254266536700314,2.6301938887393526,2.719047142894998,2.0293517934182708,-0.016610441300024575,0.7374499022620188,0.04858493279044892,0.15184168251183847,False,ANF_receptor domain protein
SteCoe_18775,con1,con1A,0.996100436351375,con,A,2.0254266536700314,3.021527090021406,3.216038779972331,2.0293517934182708,-0.03118390955783526,0.563783899022438,0.008299196390416399,0.1363726919836761,True,CRAL_TRIO domain protein
SteCoe_19099,con1,con1A,5.79452136905896,con,A,2.0254266536700314,7.819948022728991,7.74414002726081,2.0293517934182708,0.004870699473345026,0.6026612326956317,0.050968638826678445,0.15184168251183847,False,hypothetical protein
SteCoe_19140,con1,con1A,3.8023761439948602,con,A,2.0254266536700314,5.827802797664892,5.6276523778638605,2.0293517934182708,0.017472061715067794,0.5199312358136146,0.045841373786424576,0.14692748008469417,True,TPR_1 domain protein
SteCoe_19141,con1,con1A,3.97388401226093,con,A,2.0254266536700314,5.999310665930961,5.69147895782328,2.0293517934182708,0.026331130574978878,0.31385318678164986,0.09765671807385293,0.16967035570366806,False,Peptidase_S11 domain protein
SteCoe_19155,con1,con1A,0.49211698732911496,con,A,2.0254266536700314,2.5175436409991465,2.584799859060095,2.0293517934182708,-0.013181436737876919,1.5475387389134285,0.30500540545087335,0.31123000556211566,False,zf-DHHC domain protein
SteCoe_19247,con1,con1A,2.9482732770587905,con,A,2.0254266536700314,4.973699930728822,4.827140186214001,2.0293517934182708,0.014953794038682638,0.39386182979400286,0.018737913301093284,0.13816979920631034,True,Kinesin domain protein
SteCoe_19289,con1,con1A,2.29714338960651,con,A,2.0254266536700314,4.322570043276541,4.044896182998441,2.0293517934182708,0.03318493947500699,1.2282378114095969,0.2256523425318857,0.24651718869242978,False,MORN domain protein
SteCoe_1929,con1,con1A,2.09146229595343,con,A,2.0254266536700314,4.116888949623462,4.549325875290371,2.0293517934182708,-0.04989916986868705,0.09885223731858063,0.010953976490447949,0.13816979920631034,True,hypothetical protein
SteCoe_1941,con1,con1A,1.21376895322451,con,A,2.0254266536700314,3.2391956068945413,3.3544388007764807,2.0293517934182708,-0.017477947177032695,0.6415046015523836,0.04390120294260855,0.14692748008469417,True,CDPK family kinase
SteCoe_1946,con1,con1A,2.18044988464424,con,A,2.0254266536700314,4.205876538314271,4.4640475235183406,2.0293517934182708,-0.029777767759305858,0.6077350139361034,0.21854777493938576,0.24283086104376195,False,CK1 kinase
SteCoe_19512,con1,con1A,1.96877904609777,con,A,2.0254266536700314,3.9942056997678015,5.274425875519321,2.0293517934182708,-0.1381239685009123,0.3147809288446821,0.06108614886810657,0.15357880725811787,False,hypothetical protein
SteCoe_1960,con1,con1A,2.17028512366042,con,A,2.0254266536700314,4.195711777330452,4.316157955873511,2.0293517934182708,-0.014150378508873344,0.5983742600728756,0.05834280025042935,0.15272984358751138,False,hypothetical protein
SteCoe_19676,con1,con1A,2.32285890365677,con,A,2.0254266536700314,4.348285557326801,4.012317630976431,2.0293517934182708,0.04018465160748226,0.6374118890227446,0.19750118778346848,0.22701285952122813,False,Hid1 domain protein
SteCoe_1968,con1,con1A,0.563883765635213,con,A,2.0254266536700314,2.5893104193052445,2.66358941765612,2.0293517934182708,-0.014140570095820332,1.380213437244489,0.10823462042811732,0.17510468293125975,False,hypothetical protein
SteCoe_19713,con1,con1A,0.7053627511937081,con,A,2.0254266536700314,2.7307894048637396,3.1774134666604907,2.0293517934182708,-0.07559389403321702,0.21465500299889936,0.004053307277569595,0.10429846282250245,True,hypothetical protein
SteCoe_19743,con1,con1A,2.15762414044971,con,A,2.0254266536700314,4.183050794119741,3.9715274169804404,2.0293517934182708,0.02593921741425826,0.3471383504638808,0.018805886478764633,0.13816979920631034,True,hypothetical protein
SteCoe_19789,con1,con1A,1.31206454305551,con,A,2.0254266536700314,3.3374911967255416,3.557797846180331,2.0293517934182708,-0.031950313914896576,0.9692796641803199,0.15806920134247784,0.19855730767451252,False,FHA domain protein
SteCoe_1998,con1,con1A,2.68942227138554,con,A,2.0254266536700314,4.714848925055572,4.25197254312717,2.0293517934182708,0.05162101013952831,0.25397438606963374,0.05453553671691327,0.15259340647277359,False,PCI domain protein
SteCoe_2000,con1,con1A,3.2316466065004503,con,A,2.0254266536700314,5.257073260170482,4.927875169346961,2.0293517934182708,0.03232201842764935,0.7138639316631882,0.09696380116518996,0.16951713490417827,False,Amidohydro_1 domain protein
SteCoe_20037,con1,con1A,1.9472074596503002,con,A,2.0254266536700314,3.9726341133203316,4.187878984835271,2.0293517934182708,-0.026376389440951654,0.4796842630922716,0.045100385834017875,0.14692748008469417,True,Kelch_4 domain protein
SteCoe_20142,con1,con1A,1.7682550044047098,con,A,2.0254266536700314,3.7936816580747412,4.13262823259725,2.0293517934182708,-0.0427622158605476,0.44320296569645334,0.17594423958616612,0.2091519106922468,False,hypothetical protein
SteCoe_20157,con1,con1A,2.8045017532981604,con,A,2.0254266536700314,4.829928406968191,4.769556304240831,2.0293517934182708,0.006289098273875617,1.5188534219217573,0.23508751641193998,0.2527822757117634,False,hypothetical protein
SteCoe_20163,con1,con1A,1.10665711103347,con,A,2.0254266536700314,3.132083764703501,3.685535940352551,2.0293517934182708,-0.08117967847907406,0.7900019679853328,0.13396711120577953,0.18452770138537125,False,hypothetical protein
SteCoe_20188,con1,con1A,1.10773146318084,con,A,2.0254266536700314,3.133158116850871,3.4191701105756906,2.0293517934182708,-0.04365043749298732,0.23297872394136632,0.010626141848457542,0.13816979920631034,True,hypothetical protein
SteCoe_2020,con1,con1A,0.5801659737521639,con,A,2.0254266536700314,2.605592627422195,2.600425770660377,2.0293517934182708,0.0009924776223843904,1.2632206770238905,0.04272105432956268,0.14692748008469417,True,RSK family kinase
SteCoe_20259,con1,con1A,1.45491543245936,con,A,2.0254266536700314,3.4803420861293914,3.521997699850891,2.0293517934182708,-0.0059488135387117435,0.7155029325354172,0.06567764268039032,0.15480343097695456,False,Acetyltransf_1 domain protein
SteCoe_20271,con1,con1A,1.31042048411496,con,A,2.0254266536700314,3.3358471377849916,3.534047134721301,2.0293517934182708,-0.028850516336112617,0.6024662620066474,0.16436502924193547,0.20268717977633896,False,LRR_6 domain protein
SteCoe_20330,con1,con1A,0.786981381793856,con,A,2.0254266536700314,2.8124080354638874,2.9192704504832507,2.0293517934182708,-0.01864417470054668,0.3286739754415513,0.004171938512900098,0.10429846282250245,True,hypothetical protein
SteCoe_20393,con1,con1A,2.66228484289475,con,A,2.0254266536700314,4.6877114965647815,4.689093146166371,2.0293517934182708,-0.00014734759379473204,1.2755143535389322,0.06519837106652307,0.15480343097695456,False,PI4 kinase
SteCoe_20565,con1,con1A,0.8649307721319209,con,A,2.0254266536700314,2.890357425801952,2.7270655622878106,2.0293517934182708,0.029068821034192754,1.6287541195549964,0.10609253724747979,0.17406604334240652,False,PDEase_I domain protein
SteCoe_20718,con1,con1A,1.03683922928292,con,A,2.0254266536700314,3.0622658829529517,3.1709875847107707,2.0293517934182708,-0.017442207720548362,0.9589617567637253,0.09558049370325691,0.1682755170831988,False,hypothetical protein
SteCoe_20752,con1,con1A,3.22554368363837,con,A,2.0254266536700314,5.250970337308401,5.1762330354245805,2.0293517934182708,0.007167530852928224,1.1165344322524269,0.1477750997174072,0.19342290538927645,False,ArfGap domain protein
SteCoe_20919,con1,con1A,0.693648624174343,con,A,2.0254266536700314,2.7190752778443743,2.975619701543019,2.0293517934182708,-0.04504972164922559,0.2553646712186894,0.021313005831672734,0.13816979920631034,True,GBP domain protein
SteCoe_20960,con1,con1A,0.759559573367706,con,A,2.0254266536700314,2.7849862270377375,3.007096236097132,2.0293517934182708,-0.03834717659374984,0.7717187059031576,0.12108182052985321,0.18037489325713527,False,hypothetical protein
SteCoe_20969,con1,con1A,2.36113087279027,con,A,2.0254266536700314,4.386557526460301,4.508133729955441,2.0293517934182708,-0.013668400621263503,0.3838174098769859,0.057573310612441295,0.15259340647277359,False,UBD domain protein
SteCoe_2114,con1,con1A,1.3514188685380102,con,A,2.0254266536700314,3.3768455222080416,3.791203012561371,2.0293517934182708,-0.05780617811716013,0.5033310191653138,0.14225656321589245,0.18967541762118992,False,STIMATE domain protein
SteCoe_21201,con1,con1A,1.96971999442608,con,A,2.0254266536700314,3.995146648096111,4.090613312091291,2.0293517934182708,-0.011806764542261672,0.45322652183318096,0.015932588676400187,0.13816979920631034,True,hypothetical protein
SteCoe_2126,con1,con1A,0.442583016126727,con,A,2.0254266536700314,2.4680096697967584,2.6964667203530066,2.0293517934182708,-0.04423624648415193,0.20407891088971783,0.0025346128194854815,0.09748510844174929,True,CAMK related kinase
SteCoe_21294,con1,con1A,1.7482332213758103,con,A,2.0254266536700314,3.7736598750458414,3.603229200881721,2.0293517934182708,0.02310332613245792,0.7967976169897129,0.10988185485689335,0.17510468293125975,False,zf-B_box domain protein
SteCoe_21312,con1,con1A,0.329219906529839,con,A,2.0254266536700314,2.3546465601998703,2.5646300185309316,2.0293517934182708,-0.04268584109276453,0.19040730522833063,0.01805324814653273,0.13816979920631034,True,Rad51 domain protein
