"","A1","A2","A6","P1","P2","P6"
"SteCoe_6789",7,24,16,7,10,6
"SteCoe_679",912,1145,360,1203,1300,585
"SteCoe_6791",11.1935984655165,7.1144630265109,8,19.1902901497014,26.0648513849838,2
"SteCoe_6792",0,0,0,29,13,5
"SteCoe_6793",162,178,39,211,183,53
"SteCoe_6794",47,71,3,36,37,24
"SteCoe_6795",334,802,227,390,723,423
"SteCoe_6796",130.719665271967,235.679012345679,27,288.535460992908,194.975853455454,24.1090909090909
"SteCoe_6797",0,0,0,0,2,0
"SteCoe_6798",226,139,14,276,176,55
"SteCoe_6799",33,26,14,34,39,26
"SteCoe_68",1122,1854,437,1536,2085.76795580111,707
"SteCoe_680",244.387301587302,399.145945945946,46.551724137931,334.388489208633,487.401952085182,56
"SteCoe_6800",435.595460468301,462.560655561273,126.925473522016,631.102114328049,683.17646971085,333.482693543787
"SteCoe_6801",514,603,178,595,606,404
"SteCoe_6803",8,0,0,2,6,0
"SteCoe_6804",993,1094,182,1158,984,293
"SteCoe_6805",132,256,57,194,223,226
"SteCoe_6806",379,675,134,626,776,418
"SteCoe_6807",187,302,52,201,193,80
"SteCoe_6808",43,37,13,28,49,25
"SteCoe_6809",115.858695652174,219.180030257186,80.1449275362319,178.188277087034,196.306092124814,161.314207650273
"SteCoe_681",0,0,0,0,2.00792791011969,0
"SteCoe_6810",51,99,11,47,99,8
"SteCoe_6811",127.372197309417,103.316129032258,43.04,114.648065948003,145.399449035813,48.5688888888889
"SteCoe_6812",9125,10989,3525,9860,11429,5185
"SteCoe_6813",1384,2529,709,1513,2879,1190
"SteCoe_6814",238,404,97,411,433,421
"SteCoe_6815",4269,5435,741,5228,5589,867
"SteCoe_6816",61,80,8,75,123,29
"SteCoe_6817",265,332,126,549,543,259
"SteCoe_6818",124,262,49,252,278,143
"SteCoe_6819",2227,2204,635,2390,2302,679
"SteCoe_682",0,0,1.03571428571429,0,0,0
"SteCoe_6820",996,1564,369,1136,1686,785
"SteCoe_6821",1089,1202.60130065033,186,1190,1478,181
"SteCoe_6822",160.783975921871,212.83264780975,59.501657841276,226.746399116752,212.641693970054,96
"SteCoe_6823",355,516,128,594,701.098894677695,288
"SteCoe_6824",0,0,0,0,0,0
"SteCoe_6825",3,13,4,3,10,0
"SteCoe_6826",560,551,189,624,593,379
"SteCoe_6827",26,76,39,56,63,28
"SteCoe_6828",253,237,78,224,238,114
"SteCoe_6829",165,184,98,179,174,177
"SteCoe_683",602,669,210,718,837,291
"SteCoe_6830",53.0695416747818,84,30,57,98,64
"SteCoe_6831",168.581967213115,274.043977055449,82.8333333333333,269.19140625,335.671902268761,141.472103004292
"SteCoe_6832",2284,2893,855,2498,3305.44291074779,1085
"SteCoe_6833",265,312,87,510,598,100
"SteCoe_6834",48,42,8,92,107,22
"SteCoe_6835",4902,6466,1939,6390,6369,2446
"SteCoe_6836",0,3,0,3,0,0
"SteCoe_6837",160,143,16,212,160,96
"SteCoe_6838",849.877575044144,953.110361445783,336.972712680578,939.659079903148,986.200720072007,310.879649890591
"SteCoe_6839",659,1800,302,923,2002,602
"SteCoe_684",51,70,6,59,37,9
"SteCoe_6841",339.435483870968,426.383316782522,94.0857142857143,459.228,473.271836734694,212.187919463087
"SteCoe_6842",575.564516129032,697.616683217478,90.9142857142857,618.772,803.728163265306,281.812080536913
"SteCoe_6843",155,96,36,146,114,66
"SteCoe_6844",98,112,58,116,133,140
"SteCoe_6845",851.342725303536,850.43265870585,194.354425622717,1200.19435944317,1160.86802911444,280.382593097781
"SteCoe_6846",0,0,1,0,0,0
"SteCoe_6847",38,17,17,16,32,0
"SteCoe_6848",3709,4384,1967,4344,4763,3857
"SteCoe_6849",336.113924050633,415.412969283276,185.349693251534,624.531969309463,719.322267206478,353
"SteCoe_685",42416,48731,13871,42442,47012,24295
"SteCoe_6850",199.637820512821,199,85.4237288135593,285.608974358974,311.671706263499,215.605633802817
"SteCoe_6853",28,54,28,87,51,34
"SteCoe_6855",275,256,62,365,296,102
"SteCoe_6856",225,307,157,212,289,233
"SteCoe_6857",104,43,1,79,100,5
"SteCoe_6858",561,811,185,842,1046,234
"SteCoe_6859",497,670,124,564,698,232
"SteCoe_686",196,158,43,207,182,81
"SteCoe_6860",1856,1826,609,2660,2316,902
"SteCoe_6861",8,6,0,3,1,0
"SteCoe_6862",0,0,0,0,0,0
"SteCoe_6863",786,1143.16888433982,318,1132.94731351069,1274,562
"SteCoe_6865",447,656,208,582,595,232
"SteCoe_6866",660,813,490,1483,1469,1142
"SteCoe_6867",0,0,0,0,0,0
"SteCoe_6868",171,74,59,194,121,42
"SteCoe_6869",125,300,76,217,261,87
"SteCoe_687",351.855805243446,487.842415316642,106.272727272727,318.653136531365,531.535714285714,78.75
"SteCoe_6870",334,350,151,347,405,230
"SteCoe_6871",24,23,8,43,28,28
"SteCoe_6872",8,3,2,10,2,5
"SteCoe_6873",623,874,111,1023,1211,118
"SteCoe_6874",0,1,1,0,0,0
"SteCoe_6875",222.955969718224,236.426521180971,57.9385165700088,293.172597336536,403.326547795686,137.104220274795
"SteCoe_6876",0,0,0,0,1,0
"SteCoe_6877",9,11,0,9,6,0
"SteCoe_6878",212,156,37,162,184,45
"SteCoe_6879",1104,737,250,2136,1215,352
"SteCoe_688",0,0,0,0,1,0
"SteCoe_6880",919,1032,371,1207,960,400
"SteCoe_6881",138,102,49,133,100,76
"SteCoe_6882",68,73,45,60,96,108
"SteCoe_6883",315,305,159,310,334,224
"SteCoe_6884",57,71,50,148,113,65
"SteCoe_6886",971.103839020018,1083.20026620537,474.892082205289,1122.1432698629,1219.31036900887,510.680094886724
"SteCoe_6887",625.896160979982,783.799733794629,368.107917794711,828.856730137105,993.689630991135,505.319905113276
"SteCoe_6889",87,51,19,155,81,33
"SteCoe_689",109,108,58,173,129,95
"SteCoe_6890",294,431,263,567,609,603
"SteCoe_6891",167,163,58,174,278,130
"SteCoe_6892",87,90,26,94,103,91
"SteCoe_6893",156,113,98,299,163,77
"SteCoe_6894",541,389,88,662,687,81
"SteCoe_6895",0,0,0,0,0,0
"SteCoe_6896",0,0,0,0,0,0
"SteCoe_6897",70,159,34,95,287,46
"SteCoe_6898",31,94,20,53,66,50
"SteCoe_6899",213,171,63,285,172,69
"SteCoe_69",0,0,0,0,0,0
"SteCoe_690",556,520,140,875,733,292
"SteCoe_6900",464.586599241467,680,106,767.185988323603,939.205566996389,37
"SteCoe_6901",201,423,92,279,453,185
"SteCoe_6903",299,453,228,472,613,473
"SteCoe_6904",386,351,108,314,397,89.1496839552439
"SteCoe_6905",449,461,142,478,412,155
"SteCoe_6906",86,103,56.4601769911504,122,104,117
"SteCoe_6907",293.490432808788,321.586174738625,187.991985145638,513.63480155027,460.760160734862,373.680843643787
"SteCoe_6908",202,243,40,466,450.161001788909,106
"SteCoe_6909",285,274,20,479,462,117
"SteCoe_691",118891.863057478,161707.720464708,73795.5356619367,126355.024587207,180931.986000999,101600.587002982
"SteCoe_6910",43.7413793103448,84,56,82.5857142857143,126,106.185567010309
"SteCoe_6911",140,175,84,170,196,151
"SteCoe_6912",8.6384778012685,12.0740740740741,36.6766917293233,14.6896551724138,12.7217391304348,38.5263157894737
"SteCoe_6913",230,242.393495934959,98,448.692426584235,393.706834532374,273
"SteCoe_6914",6276.28683103645,7413.4506236973,3146.88836171251,7973.36285382083,7538.14944983423,3396.5239782631
"SteCoe_6915",1157,1668,547,1849,2030,1091
"SteCoe_6916",0,0,0,0,0,0
"SteCoe_6917",57,52,38,103.211401425178,97,55.153024911032
"SteCoe_6918",1864,2429,878,2177,2243,1514
"SteCoe_6919",777,1177,518,850,1074,866
"SteCoe_692",2113.08293612965,2152.64723247232,819.615680245965,2425.74628933307,1980.17530487805,1095.96943231441
"SteCoe_6920",0,0,0,0,0,0
"SteCoe_6922",488,756,215,976,1244,444
"SteCoe_6923",0,0,0,0,0,0
"SteCoe_6924",103,130,56,132,246,83
"SteCoe_6925",49,60,18,107,137,43
"SteCoe_6926",97.1487204541561,107.573239484743,20,154.251411235028,162.683011155578,22
"SteCoe_6927",53,58,30,64,86,55
"SteCoe_6928",6,8,4,11,3,8
"SteCoe_6929",82,143,7,105,129,38
"SteCoe_693",76.0952380952381,81.6931818181818,15,83.3529411764706,32,77
"SteCoe_6931",6189,6955,1416,7062,7933,2089
"SteCoe_6933",3446,4232,314,3890,4392,570
"SteCoe_6934",1899,2416,1040,2570,2665,1800
"SteCoe_6935",0,0,0,1,0,0
"SteCoe_6936",5.33333333333334,20.9999999750457,3,7,3.14285714285714,0
"SteCoe_6937",5,4,0,3,3,0
"SteCoe_6938",0,0,0,0,0,0
"SteCoe_6939",41,44,7,38,48,3
"SteCoe_694",13,7,0,15,5,11
"SteCoe_6940",12,23,1,24,44,0
"SteCoe_6941",266,365,97,355,290,155
"SteCoe_6942",12,0,1,1,9,14
"SteCoe_6943",90,89,44,129,111,90
"SteCoe_6944",1325,2790,531,2703,3343,1659
"SteCoe_6945",96,80,11,136,142,28
"SteCoe_6946",2254.23255813953,2811.98676785367,775.405405405405,3980.47047146402,3951.86372623574,1340.28610982926
"SteCoe_6947",401,522,136,481,661,200
"SteCoe_6949",65,89,20,115,148,13
"SteCoe_695",1872.97395987831,2475.32223288028,581.541279043879,2252.47917387065,3031.43833797625,1123
"SteCoe_6950",24,63,22,39,75,48
"SteCoe_6951",327,458,241,527,650,566
"SteCoe_6952",162,382,302,235,435,602
"SteCoe_6953",28788,37440,6742,30605,36864,10611
"SteCoe_6954",38,71,33,120,120,129
"SteCoe_6955",255,363,135,374,550,177
"SteCoe_6956",145,227,65,241,256,125
"SteCoe_6957",1,0,0,0,0,1
"SteCoe_6958",778,1030,284,1280,1346,746
"SteCoe_696",1790.00759794092,2463.02732128447,1391.45152929716,2178.59263570574,2433.02083406589,2694.24233584204
"SteCoe_6960",90,185,34,121,144,51
"SteCoe_6961",45.4872566079919,40.6363775223405,21,24.0222539852603,84.0529444479639,57.9311233174962
"SteCoe_6962",6,15,0,9,15,0
"SteCoe_6963",23,33,0,52,74,7
"SteCoe_6964",52,69,11,84,143,23
"SteCoe_6965",363,423,88,627,515,108
"SteCoe_6966",316,212,51,339,262,115
"SteCoe_6967",0,0,0,0,0,0
"SteCoe_6968",23,23,12,23,38,25
"SteCoe_697",0,0,0,0,0,0
"SteCoe_6970",5,1,8,15,3,17
"SteCoe_6971",0,0,0,0,0,0
"SteCoe_6972",325,706,66,535,1099,266
"SteCoe_6974",736,668,327,903,828,544
"SteCoe_6975",0,0,0,1,1,8
"SteCoe_6977",1841,2296,1120,2112,2151,2058
"SteCoe_6978",75.7619047619048,134.937062937063,46.375,119.944444444444,176,132.705882352941
"SteCoe_6979",31,112,10,102,165,57
"SteCoe_6980",89.2666666666667,78.6290322580645,21.4285714285714,76.2087912087912,83.0357142857143,59
"SteCoe_6981",1,2,0,1,0,0
"SteCoe_6982",743,728,485,695,729,688
"SteCoe_6983",12464,13909,5123,12251,13017,7182
"SteCoe_6985",125,111,46,112,105,44
"SteCoe_6986",619.941901004008,893.738591450973,217.493487598039,829.975503091815,902.945722276368,232.5094730582
"SteCoe_6987",57,24,52,67,52,77
"SteCoe_6988",126,150,69,208,207,155
"SteCoe_699",178,176,72,170,193,36
"SteCoe_6991",0,0,0,0,0,0
"SteCoe_6992",73,77,47,88,105,78
"SteCoe_6993",0,0,0,0,0,0
"SteCoe_6994",7472,11225,6268,9492,11493,9061
"SteCoe_6995",0,0,0,0,2,0
"SteCoe_6996",7,1,2,3,5,0
"SteCoe_6997",229.26672303936,534.386417902099,65.8261760286644,372.679185674146,738.794056967941,200
"SteCoe_6998",2529,2872,902,4006,3774,1697
"SteCoe_6999",220,333,174,382,345,276
"SteCoe_7",638,1130,273,926,1290,612
"SteCoe_70",0,0,0,0,0,0
"SteCoe_700",58,59,5,76,106,39
"SteCoe_7000",7294,8577,3059,6889,8156,4500
"SteCoe_7001",350,365,130,670,568,296
"SteCoe_7002",12,24,2,25,35,43
"SteCoe_7003",1124.9397993311,1228.7916169813,2083.68142940249,1077.96484443378,1394,2171.59486510009
"SteCoe_7005",51,120,16,107,123,47
"SteCoe_7006",113,100,56,111,130,84
"SteCoe_7007",468,562,324,535,584,501
"SteCoe_7008",22231,28386,7876,23833,24522,10911
"SteCoe_7009",2827.18645980254,3692.57869974337,1460.83407079646,3307.21870433512,3818.14898885679,2485.32242540905
"SteCoe_701",52.2452830188679,86,69,52,99,100
"SteCoe_7010",614,783,250,867,946,298
"SteCoe_7011",591.978508217446,557,169,811,717,117
"SteCoe_7012",731,704,132,850,753,115
"SteCoe_7013",217.960823722734,217.057831325301,104.775510204082,580.419847328244,528.372936589586,202.051282051282
"SteCoe_7014",154.716126519627,233.196706576406,35.3384624375946,232.930948447241,271.297345229807,25
"SteCoe_7015",322.795698924731,345.948387096774,190.369565217391,506.259615384615,588.437583001328,511.015625
"SteCoe_7016",35,63,34,70,84,22
"SteCoe_7017",0,0,0,0,0,0
"SteCoe_7018",3491,4864,4177,4408,4890,4417
"SteCoe_7019",547.875117370892,582.345679012346,66.0957446808511,631.13411567477,702.686056458512,215.310606060606
"SteCoe_702",180,428,52,189,826,127
"SteCoe_7020",453,595,142,1050,623,386
"SteCoe_7021",1677.18603532327,1877,368.66046547972,1977.7841402243,2011.06426306144,416
"SteCoe_7022",955,1070,348,1229,1216,746
"SteCoe_7023",23015,19080,2750,27361,21386,4604
"SteCoe_7024",476,516,195,540,697,285
"SteCoe_7025",0,0,0,0,0,0
"SteCoe_7026",2370,3045,1218,2429,2932,1382
"SteCoe_7027",153.095158108435,232.668290707364,31.2023137303812,176.545435583463,207.868122614154,100.097379119915
"SteCoe_7028",115,135,95,298,180,228
"SteCoe_7029",248.557604554503,217.864416400787,361.766993427002,126.679107277118,216.307028453439,258.672185084856
"SteCoe_703",5,1,0,12,8,6
"SteCoe_7030",0,0,0,0,0,0
"SteCoe_7032",0,0,0,0,0,0
"SteCoe_7033",626,569,66,752,777,144
"SteCoe_7034",1406,1724,265,1533,1773,279
"SteCoe_7035",9.14123513256735,8.06585849091893,1,7.2068043320968,15.1716076945946,2.16744866716872
"SteCoe_7036",35,34,39,41,27,45
"SteCoe_7037",0,0,0,0,0,0
"SteCoe_7039",39,129,28,156,146,121
"SteCoe_704",70,130,11,106,169,53
"SteCoe_7041",627,629,41,684,848,153
"SteCoe_7042",2649.27594553707,3614.57098844673,1194.49056603774,3020.70588235294,3284.56372824256,1752.40787182167
"SteCoe_7043",651.55637254902,783.864055299539,244.394736842105,765.31798245614,1083.98326359833,405
"SteCoe_7044",346.136645962733,502.771618625277,304.681614349776,576.118525896414,650.285240464345,599.19754601227
"SteCoe_7045",75,84,26,142,117,61
"SteCoe_7046",352,494.496963562753,88,601,527.491604477612,167
"SteCoe_7047",221,252,47,302,223,50
"SteCoe_7049",15,9.15270009324544,6,25,25,3
"SteCoe_705",1767,1823.64321910194,692,2002.68841156695,1807,1323
"SteCoe_7050",8126.10484129529,10174.4069730384,2407.12554585153,8719.52242802946,10631.9912693083,2560.48486364774
"SteCoe_7053",562.996447857009,874,153,1229.99756150937,1060,237
"SteCoe_7054",634.890935760713,642.659316731036,277.331189229283,739.765153086684,761.948926504508,478.057165288537
"SteCoe_7055",0,0,0,0,0,0
"SteCoe_7056",11257,15904,8506,13706,15192,11275
"SteCoe_7057",40,72,11,46,32,40
"SteCoe_7058",2.90451995855479,5.74973433572369,3.30232144523914,0,2.84659824194828,0
"SteCoe_7059",361.5,501.5,96.5,434.5,468.5,110.5
"SteCoe_706",9134,9233,776,8816,8445,1167
"SteCoe_7060",2436.05453211964,2176.67034163448,487.834405385359,3336.11742345666,3309.02553674775,655.471417355731
"SteCoe_7061",359,295,140,400.5,341.5,267
"SteCoe_7062",23,69,7.5,44,54,20
"SteCoe_7063",0.501776071495444,0,0,0.501219245313321,0,0
"SteCoe_7065",15.5,28,7.5,40,30,16
"SteCoe_7066",180,259.5,55,278.5,356.5,102.5
"SteCoe_7067",96,109,67.5,91.5,149,94
"SteCoe_7068",1579.5,1164,138,1772.5,1748,252
"SteCoe_7069",2276.44757935236,2847.29651348078,663.437227074236,2447.23878598527,2972.50436534587,736.757568176132
"SteCoe_707",399,380,89,676,528,190
"SteCoe_7070",1033,1102,438.5,1483,1059,837.5
"SteCoe_7071",9.5,26.9236499533773,2.5,26.5,27,10
"SteCoe_7072",238.5,281,101.5,352.5,325.5,184.5
"SteCoe_7073",108.5,136.5,73.5,149,148.5,144
"SteCoe_7074",98.5,115,40.5,102,103.5,60
"SteCoe_7075",6.5,16.5,0.5,19.5,4.5,8.5
"SteCoe_7076",0,0,0,0,0,0
"SteCoe_7077",0,0,0,1,0,0
"SteCoe_7078",0,0,0,0,0,0
"SteCoe_7079",9,11,2,17,62,0
"SteCoe_708",146,284.820088951769,62,260,306,65
"SteCoe_7080",357,421,117,566,565,391
"SteCoe_7081",1248,2088,700,1640,2391,903
"SteCoe_7082",717,1122,509,806,1336,701
"SteCoe_7083",57,101,38,108,208,70
"SteCoe_7084",2,0,0,3,0,0
"SteCoe_7085",52,51,20,52,166,8
"SteCoe_7086",26,74,41,81,141,44
"SteCoe_7087",9,47,1,23,12,14
"SteCoe_7088",129,279,68,141,258,218
"SteCoe_7089",1392,3307.97194800664,801.969918295443,2018.95207938809,3907.97523869286,1406.99644671911
"SteCoe_709",823,1241,649,1106,1116,901.57425111536
"SteCoe_7090",441,531,197,977,862,333
"SteCoe_7091",293,250,81,332,298,135
"SteCoe_7092",1,0,1,0,0,1
"SteCoe_7093",190,133,74,200,294,166
"SteCoe_7094",481,559,154,1016,869,420
"SteCoe_7095",232,213,88,301,231,115
"SteCoe_7097",42,43,16,56,90,6
"SteCoe_7098",344,637,158,432,594,221
"SteCoe_7099",489,811,352,1079,1234,729
"SteCoe_71",58,146,55,95,111,37
"SteCoe_710",40,80.1605111532684,105.113863636364,63.2086092715232,91.7090909090909,79.3175473579262
"SteCoe_7100",144,289.0097487308,65,299.706169778568,444.824733655957,302
"SteCoe_7101",1169.16188916189,1425.80461081945,1210.91779646473,1195.18863821691,1433.67224316682,1302.12772133527
"SteCoe_7102",281,265,109,309,236,186
"SteCoe_7103",210,213,37,265,226,108
"SteCoe_7104",128,85,90,192,96,252
"SteCoe_7105",141.558643716717,257.962687630369,68.6763302772862,277.83858642802,333.003264085633,202.318928541393
"SteCoe_7106",336.283618220364,385.537641028266,163.792626254792,508.014844188196,501.616560354172,317.455638124809
"SteCoe_7107",1358,1889.23355004915,844,2069.6487312924,2256.51470800178,1448
"SteCoe_7108",548,728,168,790,735,139
"SteCoe_7109",91,65,12,87,112,45
"SteCoe_711",35,28,21,40,37,31
"SteCoe_7110",3871.93865179437,4275,4625,4344,4407.94732176691,6810
"SteCoe_7111",186.638256553659,180.739206687127,45.9157803425364,311.095168883949,185.723078680514,134.892625359639
"SteCoe_7112",499,685,88,595,660,207
"SteCoe_7113",39,20,3,22,27,3
"SteCoe_7114",96,88.4631578947368,79,104,133,114
"SteCoe_7115",126,254,56,267,257,125
"SteCoe_7116",6,18,0,33,31,11
"SteCoe_7117",114,237,47,163,225,91
"SteCoe_7118",130.01976284585,135.180327868852,22.1351351351351,107,131,51
"SteCoe_7119",77.3684210526316,95.1923076923077,31.5,94.6162790697674,53.7209302325581,24
"SteCoe_712",0,0,0,0,0,0
"SteCoe_7120",152.348623853211,214,96,214,171,135
"SteCoe_7121",122,112,173,101,112,197
"SteCoe_7122",0,0,0,0,0,0
"SteCoe_7123",494.054054054054,493.404810199942,157.753012048193,455.610064935065,491.263188238686,304.162042175361
"SteCoe_7124",35,137,33,97,191,36
"SteCoe_7125",39,56,16,67,78,89
"SteCoe_7126",507,602,160,795,728,263
"SteCoe_7127",645,759,333,859,858,727
"SteCoe_7128",2718,3403,461,3072,3704,648
"SteCoe_713",415,594,156,544.477971632986,645,145
"SteCoe_7130",29,109,4,45,37,24
"SteCoe_7131",137,237,34,199,313,29
"SteCoe_7133",337,498,195,797,667,415
"SteCoe_7134",2558.85047264394,2833.40128040973,899.501538461538,2783.36602139582,2774.73494282084,905
"SteCoe_7135",14,22,8,34,36,12
"SteCoe_7136",11318.9418324041,14604.960726268,6312.11046511628,11734.600423542,14272.9497571039,9039.9092646615
"SteCoe_7137",3986,5012,1426,4714,5663,2499
"SteCoe_7138",47411.3037094968,54316.7245244248,20381.366927552,52254.2519587096,58860.6679513914,44721.4463843229
"SteCoe_7139",0,0,0,0,0,0
"SteCoe_714",128,343,121,271,287,495
"SteCoe_7140",0,0,0,0,0,1
"SteCoe_7141",0,0,0,0,0,0
"SteCoe_7142",0,0,0,0,0,0
"SteCoe_7143",12,10,13,22,29,27
"SteCoe_7144",65,59,43,129,83,110
"SteCoe_7146",2615.93846119433,3200.00331267522,817,2517.62262270011,3388.77780525918,1176.77044143413
"SteCoe_7147",1,1.00072941771376,0,1,0,0
"SteCoe_7148",40,56,15,80,58,10
"SteCoe_7149",109.638663212462,152.054773235818,76.9105137668517,116.390673248638,187.875383594845,170.79786100423
"SteCoe_715",707,708,124,760,822,288
"SteCoe_7150",1710.8240383326,2021.59155765193,679.367983551733,1881.81359822118,2284.30751714651,881.830419214748
"SteCoe_7151",190,241,99,223,287,252
"SteCoe_7152",20,80,13,65,43,27
"SteCoe_7153",2,1,0,1,2,0
"SteCoe_7154",370,371,159,585,434,269
"SteCoe_7155",12149.2906135221,14484.5623415291,3618.81435112141,12086.2029311323,14554.6028807387,7607.10706178216
"SteCoe_7157",33.1760067464451,47.9889779552816,17.0446508324309,24.8990214882916,55.4108959643219,22
"SteCoe_7158",4344,8924,1373,8548,11242,3025
"SteCoe_716",167,372,73,274,318,56
"SteCoe_7160",0,0,0,0,0,0
"SteCoe_7161",303,330,227,421,475,282
"SteCoe_7162",788,781,658,765,863,1046
"SteCoe_7163",51,43,36,56,70,81
"SteCoe_7164",1436.4311898105,1935.48487014534,515.546623794212,1769.61076130509,2064.32038391225,1083.26553051127
"SteCoe_7165",35,15,7,23,17,3
"SteCoe_7166",861,1528.47878192377,357,1398.09286284065,1726.63467821343,493
"SteCoe_7167",0,0,0,0,1,2
"SteCoe_7168",0,0,0,0,0,0
"SteCoe_7169",477,546,138,455,549,159
"SteCoe_717",770,313,91,1229,319,176
"SteCoe_7170",0,0,0,0,0,0
"SteCoe_7171",36,71,34,57,142,49
"SteCoe_7172",392,587.579480977995,234.452300338891,479,618.898973984428,411.74026246172
"SteCoe_7173",987,1065,506,1261,1455,795
"SteCoe_7174",420,407,284,570,630.687022900763,428
"SteCoe_7175",80,77,29,113,76,81
"SteCoe_7177",3967,4520,756,3994,4952,1480
"SteCoe_7178",0,0,0,0,0,0
"SteCoe_7179",67,137,63,116,147,14
"SteCoe_718",166,235,115,304,224,131
"SteCoe_7180",613,839,667,772,824,732
"SteCoe_7181",195,279,47,290,293,109
"SteCoe_7182",211,153,81,396,281,94
"SteCoe_7183",40,54,21,63,49,27
"SteCoe_7184",406,254,354,554,230,252
"SteCoe_7185",206,342,121,358,414,171
"SteCoe_7186",0,0,0,0,0,0
"SteCoe_7187",59,163,22,113,123,85
"SteCoe_7188",387,555,108,777,820,236
"SteCoe_7189",0,0,0,0,1.26666666666667,0
"SteCoe_719",58,25,17,34,72,11
"SteCoe_7190",0,0,0,0,0,0
"SteCoe_7191",170,146,67,369,262,74
"SteCoe_7192",7,20,20,30,42,4
"SteCoe_7193",105,89,11,83,117,32
"SteCoe_7194",8,13,0,27,22,1
"SteCoe_7196",0,0,0,0,0,0
"SteCoe_7197",168,130,41,236,166,55
"SteCoe_7198",59,146,32,127,171,144
"SteCoe_7199",10048,9388.69504701266,1853,11475,11003,2669
"SteCoe_72",0,0,0,0,0,0
"SteCoe_720",560.51119770818,655.517590863083,433.396693292629,518.851238448734,635.518750095185,385.888346486623
"SteCoe_7200",1956,4261,1507,4913,5702,4976
"SteCoe_7201",86,146,31,154,163,80
"SteCoe_7202",167,395,87,239,370,147
"SteCoe_7203",0,0,0,0,0,0
"SteCoe_7204",3481,4244,1463,4245,4830,2549
"SteCoe_7205",202,236,65,173,302,184
"SteCoe_7207",5,16,3,13,9,8
"SteCoe_7209",1447,1296,358,1757,1535,466
"SteCoe_721",14352,17508,4087,15950,18303,4970
"SteCoe_7211",444,434,143,324,375,196
"SteCoe_7212",168,149,25,177,149,76
"SteCoe_7213",91271,107852,32837,92989,106016,31228
"SteCoe_7214",0,0,0,0,0,0
"SteCoe_7215",0,0,0,0,0,0
"SteCoe_7216",48,41,28,72,68,20
