"","A1","A2","A6","P1","P2","P6"
"SteCoe_20288",959.663528226424,877.506862269996,923.847098889438,988.453231291155,1063.69091446025,1015.02625789948
"SteCoe_20289",0,0,0,0,0,0
"SteCoe_2029",195.332880726168,208.665089256019,199.835681248656,219.904829836047,221.639165652474,219.746149700254
"SteCoe_20290",115.268683819747,102.873092494835,130.807609705354,199.179843609546,197.32724455452,193.208219159342
"SteCoe_20291",931.211324187721,911.492380873896,1015.94900436677,1246.41324345226,1262.35542201378,1147.73477448142
"SteCoe_20292",410.292523749001,393.812500736328,417.156102507821,512.932626262722,523.789046989031,492.319112963107
"SteCoe_20293",0,0,0,0,0,0
"SteCoe_20294",0,0,0,0,0,0
"SteCoe_20295",210.815840781224,232.340771845091,227.331498969335,273.743804322933,264.99583250285,255.535437354727
"SteCoe_20296",209.517138874934,297.097492662887,226.20937630067,302.728369502037,222.488934528712,299.394874398938
"SteCoe_20298",936.709669304015,1100.69418868133,984.674256699286,1176.29803929088,1011.5028407331,1122.17483331318
"SteCoe_20299",1530.52172882244,1731.24467812964,1470.90893753587,1859.77405114149,1743.01606116889,1951.09521607472
"SteCoe_203",1006.39236263175,1046.27166867001,1027.32173694557,1239.1991043138,1236.42858487104,1184.33499076361
"SteCoe_2030",186.853922090336,195.361075367845,172.172576041749,233.205827556493,224.34214018367,290.880191104708
"SteCoe_20301",63.9398854689889,51.3766053335608,67.7843344799966,72.0484273949578,84.6901639938346,70.9940295599899
"SteCoe_20302",41.7072530290215,52.412206146965,42.3760284789657,58.7547610830511,49.9618815209761,62.2163571989294
"SteCoe_20303",28.4274321291695,40.2628031689953,24.8517786290265,38.6293088932973,25.1398872048102,44.7863600235784
"SteCoe_20304",0,0,0,0,0,0
"SteCoe_20305",1959.30626128977,1741.11577074874,1731.35080136567,1994.60643941658,2013.70315614268,2056.0923031799
"SteCoe_20306",370.960056029159,364.093403967878,364.282622579434,418.276369104592,430.274553693158,425.745941402847
"SteCoe_20307",40.3310661342925,51.7930645924746,38.370266753495,49.9647758835984,41.7398869501414,53.5590728671988
"SteCoe_20308",0,0,0,0,0,0
"SteCoe_20309",0,0,0,0,0,0
"SteCoe_2031",0,0,0,0,0,0
"SteCoe_20310",26.6766265133054,48.5498550709326,41.0088156894865,57.9701289653492,34.4375227644485,49.7255288480251
"SteCoe_20311",89.393377095409,72.9250589541557,68.5991008175149,78.0130406363836,87.8920536011728,99.939612398184
"SteCoe_20312",89.0251867486524,74.7051657094758,68.4046247588087,102.216403236346,118.594386820194,141.795794730551
"SteCoe_20313",54.6122761152424,58.7940713123061,37.6584374447178,46.118806447005,43.6375111126592,74.1749294859622
"SteCoe_20314",0,0,0,0,0,0
"SteCoe_20315",1471.63658292358,1650.9274826278,1486.41710707039,1694.55212696425,1586.19145927523,1691.77678914084
"SteCoe_20316",1066.60785582252,1033.42444606994,1121.26213096038,1259.61010882399,1344.81468865586,1159.68449622632
"SteCoe_20317",116.418070932047,120.205575903739,103.253253429156,117.199195495983,119.229254094834,129.534084534209
"SteCoe_20318",0,0,0,0,0,0
"SteCoe_20319",0,0,0,0,1,0
"SteCoe_2032",3.20412459101615,8.35787294346863,7.0287947493799,7.49333613204608,2.75674281969592,4.68098698124738
"SteCoe_20320",0,0,1,1,0,0
"SteCoe_20321",2851.79018799951,3613.86535322672,3102.66377516439,4706.81177029055,3818.3075476677,4807.91302114386
"SteCoe_20322",77.5884812041826,74.6444064740976,89.9543696422928,97.7712712837351,96.2624592104011,80.5372400995627
"SteCoe_20323",80.1580360071328,92.6160899415034,85.7005642788147,89.1029518785007,74.68073155706,80.1745764480246
"SteCoe_20324",17.5202701618918,21.8519977608413,20.8784510449853,28.1878585049115,25.6977356081981,27.67783251477
"SteCoe_20325",2,0,0,5,0,0
"SteCoe_20326",23.6602997418733,14.5869534011523,19.6255107902593,22.1007125977335,32.1669529352188,28.063556420307
"SteCoe_20327",198.125675020488,255.524133206285,197.529586068983,247.50333456597,194.572482704525,248.472001264829
"SteCoe_20328",178.213887365476,161.027177634335,159.734932738833,177.434818739895,196.728071916522,211.005806758989
"SteCoe_20329",144.513332019818,144.488611513643,172.832932526692,201.2780602642,205.275040212364,184.034774307773
"SteCoe_2033",0,0,0,1,0,6
"SteCoe_20330",118.831301544611,128.227302556638,149.601492451544,191.257702638206,185.294460158251,165.573738913028
"SteCoe_20331",63.3571979864736,55.5921204484667,81.4965050817283,93.9379598893557,95.436228805054,82.2323567227146
"SteCoe_20332",0,0,0,0,0,0
"SteCoe_20333",0,0,0,0,0,0
"SteCoe_20334",30.7634379668853,22.0850745886069,25.26017281946,39.2170461746721,43.7705159645916,46.9980000840479
"SteCoe_20335",43.6247133408942,43.4559730650622,46.7328819292501,59.1896268836117,55.810225736386,53.7718487584715
"SteCoe_20336",100.53021434937,103.86912272796,95.5154482333329,113.23889955928,109.697754815739,118.881127374734
"SteCoe_20337",57.4781800420291,52.0230043489969,49.9724252553715,54.4192459765351,57.5388674738958,59.310561355221
"SteCoe_20338",568.983226919182,552.169542469198,582.25658467524,642.462812112922,686.779418267361,627.919394563427
"SteCoe_20339",132.188348250026,146.802475983056,129.601280975424,136.815941911537,127.645559003488,132.76948936678
"SteCoe_2034",0,0,0,0,0,0
"SteCoe_20340",154.479088936503,122.042965802629,152.761709624289,205.63680915879,226.358311441094,212.703363649361
"SteCoe_20341",67.423746527983,67.7202352668709,51.4551072935716,56.0979814157432,51.6472607507219,73.4082688417226
"SteCoe_20342",13521.9085953846,13643.1770422504,12403.5489354403,14362.5095807248,14094.9115143553,15359.306173185
"SteCoe_20343",883.099986003423,931.416845434344,1166.17472112972,1591.15233077117,1422.76091255676,1289.43949474464
"SteCoe_20344",12.8692592015656,28.9205450169846,24.2034576889695,42.0183966493297,22.1445894114389,33.6681672841645
"SteCoe_20345",1.20793846144346,0.299937813272585,1.25336039763696,0.484305364899533,1.14676973563494,0.517376956074662
"SteCoe_20346",0,1,1,0,1,3
"SteCoe_20347",4772.30003821815,5001.07409765342,4633.5409170174,5660.82035298871,5534.58354292828,5939.23938033371
"SteCoe_20348",97.4562287361945,99.0656647780382,108.270500351631,122.70278147716,127.25117454291,113.869385509096
"SteCoe_20349",178.029101089884,231.233369965321,287.033947126841,333.230768997316,252.695832375566,225.9785821815
"SteCoe_2035",0,0,0,0,0,0
"SteCoe_20350",124.008480804069,98.3745083753837,130.650927295481,147.764537130789,173.408792296471,149.689887494091
"SteCoe_20351",122.164087703562,117.913807283587,116.689445456132,133.837761677877,129.910553432023,124.243409736299
"SteCoe_20353",206.256699992681,235.199199989591,211.456174710316,248.525209025356,225.664417380606,229.156439733857
"SteCoe_20354",345.300675759828,365.922894303854,336.693895178747,407.519311190608,393.304700351553,443.80401940167
"SteCoe_20355",49.3333482411415,41.7344425294824,61.8863468800735,72.9493919508242,84.2315315142395,65.0993110974142
"SteCoe_20356",1484.72157494876,1502.35989207703,1703.16292866433,2214.03979082268,2157.35042478839,2003.32982561727
"SteCoe_20357",517.094106920082,404.496728386879,563.930979116642,620.181626638957,771.609300596936,588.195058826723
"SteCoe_20358",62.5110836648807,55.3358446020923,64.5714858246918,94.4762648551823,97.4396128122213,94.5751671710922
"SteCoe_20359",147.286015539492,144.667106443146,135.748898817729,203.425022129247,212.010741448548,235.756376288549
"SteCoe_2036",199.456997803833,245.649665206305,196.492812981788,274.440679872839,234.865542125893,294.610836094612
"SteCoe_20361",0,0,0,1,0,0
"SteCoe_20362",6.77409747611304,6.99274421345682,4.47237833595377,5.25042774187926,4.35074946987576,7.89558482192082
"SteCoe_20363",12.9505552683057,20.5485575017705,20.0746470374072,31.6629109811761,23.4799767201384,25.6174344417066
"SteCoe_20364",0,0,0,0,0,0
"SteCoe_20365",0,0,0,1,0,0
"SteCoe_20366",0,1,0,0,1,0
"SteCoe_20367",15.5098114288387,27.7159409426063,13.0275568650834,23.1613544783697,9.89539431598931,32.4048417249828
"SteCoe_2037",839.189964815309,1028.75017159099,1068.2834652751,1480.85033188503,1213.98362319806,1263.73618414217
"SteCoe_20370",0,0,0,0,0,0
"SteCoe_20371",0,0,1,0,0,1
"SteCoe_20372",558.129119513739,604.156067041306,628.018500846567,808.89467077268,746.754257962718,731.420393282401
"SteCoe_20373",2095.33489035669,2010.2127027786,2096.4085187327,2651.92752548416,2778.31060000483,2881.03422235334
"SteCoe_20374",595.942485007491,578.723037721602,628.408733636595,870.235207635296,875.561711649321,884.662497683228
"SteCoe_20375",27.1223357653578,19.5875021681323,24.2909349499147,31.7638300103219,39.2508620355795,39.4922694173015
"SteCoe_20376",1681.30250114238,1823.41768877339,1641.95135751817,1869.85273669595,1759.87877461716,1810.08043746867
"SteCoe_20377",257.087774015219,271.292884941641,254.135959294388,296.537951685102,296.205067202482,292.915991364628
"SteCoe_20378",0,0,0,0,0,0
"SteCoe_20379",247.679457547924,270.417417338162,267.804375136503,394.001880663551,362.498888533811,397.731874496982
"SteCoe_20380",0,2,0,1,3,0
"SteCoe_20381",38.7532495906033,46.8018027335385,40.3330468553114,61.2968577772362,54.5513026810477,64.3511057366168
"SteCoe_20382",528.909126389442,587.293177134002,524.742256743312,580.065699364929,528.649431416888,562.673930480443
"SteCoe_20383",536.257010318072,473.128286280981,608.100696089527,786.043652353366,844.817424976055,735.828656122207
"SteCoe_20384",504.180479365983,548.211745849115,451.800540220051,534.427820958637,493.941945141578,589.009019172659
"SteCoe_20385",0,0,0,0,0,0
"SteCoe_20386",0,0,0,0,0,0
"SteCoe_20387",7.42828682943262,5.4571856011312,5.8608804319789,11.2521743872799,12.5934748779722,15.9754426974324
"SteCoe_20388",169.734895907868,174.785005007605,182.885914037726,225.294836153011,214.131402595728,194.841268582781
"SteCoe_20389",87.6625941458234,78.736213571096,94.6130362591131,119.660355587206,121.846702597931,124.572118883506
"SteCoe_2039",67.8300613675233,73.8579788823849,65.451540522435,73.1636630881275,69.9738949005555,81.7102988510737
"SteCoe_20390",59.3945263201996,50.2076440250326,62.8910806479107,72.3953154044007,92.8927936757166,76.2924550196523
"SteCoe_20391",0.214776415949749,-0.198503715198439,0.366216904944213,0.965198639474192,1.32830357144034,1.13418603499877
"SteCoe_20392",495.054627148084,506.948091372212,515.295104978396,691.18711204093,690.993552474356,706.471042792658
"SteCoe_20393",1492.29441011118,1484.9320057909,1624.59836160877,2154.86791704251,2139.44440514496,2061.7807895897
"SteCoe_20394",166.630513564152,195.098213538598,283.452311679714,425.446783247223,377.273955200839,347.910246048643
"SteCoe_20395",45.5075595841713,69.3250646608644,68.6897035220326,90.202242443585,67.3624369008002,73.5016220040489
"SteCoe_20396",0,0,0,0,0,0
"SteCoe_20397",8,12,4,17,12,0
"SteCoe_20398",943.822151840281,904.99845790236,979.951474889677,1240.41072497638,1271.42939194864,1196.10188514677
"SteCoe_20399",39.5557136321907,51.313244329676,44.9823031102391,69.0891917835686,53.2638398731881,70.9469469953992
"SteCoe_204",242.924313728299,230.117928112522,192.045560256329,209.268482288266,223.236252932661,256.571176800389
"SteCoe_2040",80.36150851421,62.9210780293072,64.8227082281683,143.100107765498,150.320938049075,193.173627662491
"SteCoe_20400",653.145524007746,652.479067896568,624.190002249574,682.367021809977,688.412395213304,747.958358097056
"SteCoe_20401",8885.67827886591,8572.16964512872,8596.04246373023,9650.02499294069,10316.1262885223,9345.0172411548
"SteCoe_20402",1120.17177383305,1186.655406938,1022.72638269502,1185.45307195835,1089.46588054503,1236.13573721105
"SteCoe_20403",568.578954124201,635.899615021108,561.303821541821,696.406376576513,612.425173815001,684.96760027769
"SteCoe_20404",90.1833193180304,141.392641612782,109.454597264036,142.95430239306,91.3913090530733,126.130714392695
"SteCoe_20405",54.6392536377383,76.4244016152222,76.6260494958667,92.1845932845261,66.3803918631556,70.0326182292441
"SteCoe_20406",97.6963982153945,141.882960673001,118.212366503735,178.095918093539,135.996553940611,168.790275101958
"SteCoe_20407",7973.89616000195,9021.72708202755,7982.30208509212,8956.82090596596,8035.43265656533,8436.29569398888
"SteCoe_20408",12,13,2,34,10,2
"SteCoe_20409",50.069844588589,41.64987511614,48.1093607289916,29.3978232931226,38.7136574120446,34.5768955853186
"SteCoe_20410",1.6790469926496,-0.159503583655161,7.19001339757201,10.2563555552231,11.49506282925,6.387188261788
"SteCoe_20411",472.260916748902,521.795679227529,402.330818243551,383.453349894948,323.184560772496,439.864127871025
"SteCoe_20413",238.257126786959,217.724734926831,209.921277134517,287.228203239846,302.691321794122,337.324835545178
"SteCoe_20414",158.815208599215,138.014903752233,133.423237844813,162.680602719448,179.51784799151,192.351942312573
"SteCoe_20415",62.7236373678431,64.2209997496993,78.8626932182619,95.8451527194748,98.7825183234401,79.666763834152
"SteCoe_20416",1137.21109992247,1152.7689429966,1067.42883993158,1069.79939927554,1052.17780853458,1066.57636786
"SteCoe_20417",549.287768510066,547.491923364292,487.79165577936,576.511011703363,583.497962463925,656.323033800188
"SteCoe_20418",16.2017618008603,4.96694275963791,21.0244930206051,20.0857769071079,33.0468007068903,20.2211927970121
"SteCoe_20419",0,0,0,0,0,0
"SteCoe_2042",0,0,0,0,0,0
"SteCoe_20420",0,0,0,3,0,0
"SteCoe_20421",119.795860867092,132.110528878156,134.913159000634,183.778195967071,165.774887063708,167.384582931513
"SteCoe_20422",189.21423235558,127.184977551116,235.122614437383,220.861748750399,374.224141652258,235.926686059095
"SteCoe_20423",472.80723963087,502.291237466197,475.290782910513,567.415519882137,572.501178567608,584.249662193708
"SteCoe_20424",6,7,3,2,7,0
"SteCoe_20425",47.4680386198557,41.1530101549529,55.3944646141648,78.5611228939367,84.1555704200469,80.0982624096559
"SteCoe_20426",382.163037706104,324.249549026221,425.838699671711,283.589254775194,337.049774458331,302.461034409043
"SteCoe_20427",132.446646511007,128.272484452288,112.685594809678,127.001258819566,127.29132299466,146.159830128357
"SteCoe_20428",65.2641352443625,85.8796398771525,54.8495324854759,66.0456928165986,39.6608446887286,78.48851059775
"SteCoe_20429",1287.44333317266,1103.73785686702,1406.23095826462,1690.679716646,1806.33937260179,1497.61857706087
"SteCoe_2043",87.3442658272065,75.933588205462,79.2918338081565,60.9061787928042,67.2622578681981,64.7297752079922
"SteCoe_20430",519.678203640353,526.414047791715,537.770313740123,632.391793275793,689.051696609054,631.079335344981
"SteCoe_20431",0,0,0,0,0,0
"SteCoe_20432",11975.9934918463,11580.5205307431,11722.7285011898,13999.0803028558,14377.8253708739,14285.8471052134
"SteCoe_20433",98.522964393632,87.092523500931,149.833721784126,212.902622121581,214.668391316039,175.410430046528
"SteCoe_20434",0,0,0,0,0,0
"SteCoe_20435",522.799593475149,440.052982594641,500.067250834089,539.34611000542,561.796146158834,493.072356144204
"SteCoe_20436",0,0,0,0,0,0
"SteCoe_20437",0,0,0,0,0,0
"SteCoe_20438",82.5022441446626,72.642387828764,70.3838790250729,79.3840899591456,85.5385824644964,94.0567432817866
"SteCoe_20439",29785.3180925055,29623.4231043733,29524.2256349646,34270.1042595891,34155.9716314381,32071.1889869198
"SteCoe_2044",1632.5607383421,1410.9678476226,1435.0224121762,1471.20676877062,1631.03959317979,1504.31586655763
"SteCoe_20440",3537.64235822656,3746.8888165952,3312.70022425256,3999.59161773851,3774.71237895985,4122.37331110822
"SteCoe_20441",5.26740518096808,6.67104956427041,4.69537704673475,6.03746536041231,4.83011312192606,7.98310437600979
"SteCoe_20442",183.94276218645,198.002264439838,224.060945196256,254.939310794469,256.152207849153,223.256719979159
"SteCoe_20443",136.92860301576,138.165195123463,141.254832823216,171.295840899716,189.438175526781,174.480579342034
"SteCoe_20444",329.861545727589,366.80525192038,382.781782663339,580.208049642064,507.268709624012,536.509211177927
"SteCoe_20446",10354.0385392553,10694.0684615197,9238.78891671,10652.8861769909,10391.1842190267,12497.8038224867
"SteCoe_20447",1929.63857489549,1989.8344897783,1835.87747612021,2377.66764041416,2530.79539873562,2734.2261361114
"SteCoe_20448",1008.88961302708,1097.19790009706,911.931814764604,1096.17026887825,1022.30110962037,1261.1271839619
"SteCoe_20449",54832.5831315687,57753.7674667821,52951.2642507417,58479.7526433155,56512.6906056024,55711.2547615648
"SteCoe_2045",1545.55926612024,1510.52178012021,1403.72973699561,1690.4749291744,1797.64574405065,1924.11100699885
"SteCoe_20451",7.47090782944283,5.08351388895157,8.48069909594946,3.8547137942114,6.05780095547675,3.68309881642799
"SteCoe_20452",75.7327911726313,70.8624866010721,58.9069728781901,62.1814028771456,65.6186397602913,76.7983963455151
"SteCoe_20453",9.87719465383416,16.8345499450402,17.3128890130961,13.7173431603926,6.26020059490732,8.03151238918191
"SteCoe_20454",0,0,0,0,0,0
"SteCoe_20455",302.083508534734,279.810208502494,292.829531994696,340.750458483116,328.939730233914,303.892610742066
"SteCoe_20456",0,1,0,0,0,0
"SteCoe_20457",353.104337801513,409.287075531658,444.82231848168,675.500980304432,572.942681623969,602.058835979177
"SteCoe_20458",32.1637721507277,50.9308970116142,38.3246506466213,52.2881999376359,35.1854025859039,47.7156333991941
"SteCoe_20459",347,464,240,511.953583821032,464,461
"SteCoe_2046",93.9513574511616,94.2192399326523,102.602408333969,129.961994845261,131.149996328793,131.184816496829
"SteCoe_20460",244.490725567307,208.772150147113,207.145627992348,273.938191834617,303.626024485149,323.62368406159
"SteCoe_20461",3.37904466834681,13.0810524972063,15.8502016357565,19.0370915327417,8.27591983557077,9.599278153731
"SteCoe_20462",316.5401185157,350.728243825963,373.555430546889,511.056216997097,465.209006416881,468.924688417338
"SteCoe_20463",549.959771441935,582.116734643762,570.946060711078,650.00538792125,629.075253477592,582.8546521599
"SteCoe_20464",2585.76618873355,3165.10341343753,3403.25722773586,4514.35559781797,4008.40595005267,3765.19203063745
"SteCoe_20465",769.351286972472,768.104818640953,823.675194545426,998.314051447941,943.835883237868,869.994817685279
"SteCoe_20466",1963.25528339117,2026.62572542913,1962.11189725274,2154.87854451043,2041.15179491792,1988.03827428944
"SteCoe_20467",139.834723816285,133.273040520247,132.556256131742,164.567475711115,167.668239012238,174.368473065185
"SteCoe_20468",120.768682947473,137.737467264407,118.223731828067,146.146724946562,128.68258329246,144.155321945057
"SteCoe_20469",56.9355635635146,36.9488486319635,49.8514626130255,59.2558986342406,65.939587757752,59.8982487881152
"SteCoe_2047",355.436169724928,349.529146761395,338.559024710166,464.739478814392,461.566103228904,517.438156087778
"SteCoe_20470",123.915597666733,143.837473482562,118.604127290833,163.455662440563,139.918927750416,177.418022523092
"SteCoe_20472",154.659203025046,192.561561597606,195.650827336678,268.327478204459,225.377073439677,243.240332427694
"SteCoe_20473",96.4682501571363,90.7742273969137,98.1510114874696,137.925895618262,148.548051705505,158.450428402875
"SteCoe_20474",0,0,0,0,0,0
"SteCoe_20475",75.5716583973535,91.9755500058679,98.7912360332604,110.69518960001,94.9166042148603,83.9755869793298
"SteCoe_20477",265.406579300589,286.289184628377,281.514106753226,366.245302670759,343.999189865587,351.716350305064
"SteCoe_20479",0,1,0,0,0,0
"SteCoe_2048",0,5,0,0,5,3
"SteCoe_20480",86.6218560376444,72.5207911652744,81.0514645970868,113.52651445831,125.488072969554,133.895923450679
"SteCoe_20481",145.18220520345,139.0896621969,127.024082112212,179.417010879387,182.142994093018,204.758925680192
"SteCoe_20482",1742.15539082624,1688.08127817468,1836.99266979884,2260.30753368556,2347.06093803684,2157.10102799316
"SteCoe_20483",557.925280026826,599.192828658282,596.479605357021,785.579817232956,741.776563577751,764.031084555564
"SteCoe_20485",139.337710386244,117.087937143261,98.894139314473,108.399661841046,125.875846473162,147.468525037268
"SteCoe_20486",123.66017158549,123.291059746831,153.797745723539,179.887689651771,173.071496919207,140.235346298177
"SteCoe_20487",41.3430725254482,30.5952002951866,35.6708611068461,62.6137439794925,71.542404399333,79.6433238844067
"SteCoe_20488",520.567672588319,622.609146820142,509.88127440537,564.116885410431,542.43971969306,564.962193248433
"SteCoe_20489",47.5620672123003,51.8027963737706,48.2490097082707,68.6584856105495,64.0558465062957,69.0962314601129
"SteCoe_20490",75.433444743304,100.047417819381,77.8457036936874,105.092638477991,71.4200993657231,102.496730223352
"SteCoe_20491",0,0,0,0,0,0
"SteCoe_20492",0,0,0,0,0,0
"SteCoe_20493",0,0,0,0,0,0
"SteCoe_20494",0,0,0,0,0,0
"SteCoe_20495",45.5675973246027,51.8135241261976,52.7278279138843,97.1954701179188,79.0081091236388,94.6720547396078
"SteCoe_20496",0,2,0,0,1,0
"SteCoe_20497",95.6483962112593,104.740613506944,99.5991095012503,119.736997780793,125.535991338427,126.147535949293
"SteCoe_20498",22.4232622062718,46.172896459762,39.4506580186944,64.9663505170697,36.4706117824375,49.7934386682831
"SteCoe_20499",1393.08330485207,1442.18259942676,1356.18607722473,1575.92752742452,1555.60473118309,1620.12936217223
"SteCoe_205",2,1,0,2,3,0
"SteCoe_2050",281.959807451469,348.488177381274,292.584408956078,469.692175958712,403.990108026473,501.781892955235
"SteCoe_20500",90.0236083215056,81.0174418029425,100.886668964245,124.533366285396,129.317568968804,112.047978368683
"SteCoe_20501",150,112,34,83,131,34
"SteCoe_20502",315.450251784764,398.200673530116,313.39243485849,426.372772910942,369.862616148017,468.798869582918
"SteCoe_20503",0,0,0,0,0,0
"SteCoe_20504",0,0,0,0,0,0
"SteCoe_20506",538.633998823983,723.715789768808,470.817998424571,640.028599639472,500.757553267244,811.921102666496
"SteCoe_20507",110.391692662581,95.5472611064344,108.510361687753,145.033456948782,165.896213203603,156.175081010523
"SteCoe_20508",28,43,8,28,57,47
"SteCoe_20509",47.9219628827587,46.1488998866589,70.528116418751,96.0033606849599,88.0521841894116,72.135998413372
"SteCoe_2051",1.57227603184528,1.76014575372068,2.10089380887795,0.825015410452197,0.849037945280875,0.734822888550391
"SteCoe_20511",227.32910702873,227.29692163116,319.69936751699,442.96685037597,428.053716597317,369.987963894038
"SteCoe_20512",762.551112944337,791.690259132974,891.588835788983,911.251156584389,873.709134477226,740.50319496746
"SteCoe_20513",763.852805529588,678.265843268629,769.607353686771,714.544143198695,791.27228438813,756.250759350754
"SteCoe_20514",64.2104504303219,93.953332335267,80.287493324901,97.8104920116192,54.1297948568332,76.2725157880492
"SteCoe_20516",182.509075385662,172.716381134077,170.555444101166,220.72929752529,224.219725334233,235.821352184585
"SteCoe_20517",8387.9040406831,8286.14096639478,7272.95535744429,8982.95721268529,9025.81167002412,10391.9038116998
"SteCoe_20519",3069.11248630035,3164.97450178768,2977.39429767585,3514.98720996385,3548.75344077565,3570.08987690039
"SteCoe_2052",79.7722974828465,118.522942384874,101.742241709298,133.627140560596,98.4470671213481,116.045725207714
"SteCoe_20520",1887.88719729163,2127.03891470882,2000.94977692174,2657.13689645249,2345.08720364392,2506.1217221173
"SteCoe_20521",649.146985746593,552.712835871033,575.320650844842,562.423328138177,685.41367220596,635.355120631506
"SteCoe_20522",1795.92910868536,1980.79924981342,1845.40930865698,2192.58009775426,2144.40401134372,2206.67874951533
"SteCoe_20523",154.159882645686,228.061476300198,185.398251537281,256.953887758567,168.986695844404,235.032571167253
"SteCoe_20524",216.929137433262,208.978348007567,323.65251785957,457.645532261423,431.383607436763,377.924341017351
"SteCoe_20525",56.9276388367901,55.8244653030531,47.6666975998684,49.039848915194,51.2082646702859,59.3509659462262
"SteCoe_20526",319.488193375127,272.659765956425,335.575130153894,451.105906619945,490.540792574958,463.236645907662
"SteCoe_20527",212.410881415685,221.820048295746,220.792289419268,248.375529348842,262.835873972639,238.015792888729
"SteCoe_20528",194.099335306904,216.627901583989,173.976851960227,195.657726921341,187.642124084645,221.000395053443
"SteCoe_2053",439.663525216776,394.258383516725,506.2204494449,597.537592997017,604.538515984932,498.180961626197
"SteCoe_20530",346.847559147415,358.03844533951,366.309970452922,479.036367059022,480.860588882644,483.911858975223
"SteCoe_20531",197.31277791519,244.138776714861,186.689964980694,220.269347528289,185.731540134406,240.049609584953
"SteCoe_20532",45.3894061153634,40.3915953246013,51.8038325673648,88.6493707541342,94.9260604224388,96.7741577129976
"SteCoe_20533",269.122129891304,289.309414823452,268.050151881739,363.851561296499,342.468448171319,373.972253530614
"SteCoe_20534",125.593339024918,132.227395096331,107.171641357226,201.369737303085,178.255226816985,253.36528060838
"SteCoe_20535",70.0104834795609,52.6968571248801,64.2966274395306,89.909394647695,105.762877892253,104.445903875242
"SteCoe_20536",0,0,0,0,0,0
"SteCoe_20537",84.368321039193,84.9205537633057,79.0877539887064,104.369795308508,95.4181469138375,103.508373028348
"SteCoe_20538",290.623339478925,328.929742033274,362.626365316085,536.393086083856,480.454151870365,490.797462526957
"SteCoe_20539",174.500541271669,212.182052248306,205.914162604246,281.310160545752,215.111431588233,246.670441957122
"SteCoe_2054",218.556931831076,195.473723965543,206.668007998963,224.014115768517,256.562812637072,241.379459808381
"SteCoe_20540",77.5256906232004,58.9699534818583,97.923834717908,81.4287189533955,98.6109460662861,62.5190406295532
"SteCoe_20541",0,1,0,0,0,0
"SteCoe_20542",0,0,0,0,1,0
"SteCoe_20543",30.1156055035405,33.6987816624548,30.3583870962095,27.0371648149771,22.5736290044089,24.9855443548542
"SteCoe_20544",20.8131912590548,40.6845535955137,36.6649110937222,54.790589549782,37.7421748800103,44.6251662830264
"SteCoe_20545",230.944686356861,287.488201584958,279.060848201628,396.220638861188,334.854114932874,375.697042116345
"SteCoe_20546",905.124901404977,1011.28143057315,1006.94422695407,1044.85381343449,942.705862577659,951.276638726835
"SteCoe_20547",115.475963212668,102.009838015787,110.047783942724,136.739513719675,148.62115294907,146.517913753252
"SteCoe_20548",-0.0349101598469348,1.53962482962121,3.33097487434401,4.5025481484754,2.50983864438017,1.75775538711819
"SteCoe_20549",215.278742697439,215.601663540861,207.670158650334,263.520312428425,260.602179795953,291.630651241754
"SteCoe_2055",137.420733959949,118.553107533459,134.395744434689,186.500774043344,221.672283984084,218.495489072481
"SteCoe_20550",2630.0060942552,2943.0809754607,2572.62827470161,3094.91125514359,2884.44522203094,3121.94347504248
"SteCoe_20551",822.943879520394,864.457657294978,845.001744661304,1383.24220049213,1370.37355559604,1543.62818695607
"SteCoe_20552",664.545898515363,679.321770259913,723.146402979296,786.211654107033,792.085622982941,790.315082882967
"SteCoe_20553",79.2832134759862,74.9196132154711,60.7085539788648,62.5191128176099,63.6118779615154,83.4989090912145
"SteCoe_20554",143.812559985796,143.70542883325,145.907629229133,126.60433124748,115.484706340067,116.261771251701
"SteCoe_20555",3,5,0,11,4,0
"SteCoe_20557",742.384623186027,711.909154204943,869.86847692484,1145.13106777757,1062.83039899594,988.300964423923
"SteCoe_20558",18.3588711378428,17.9422939830763,20.7042680112474,33.4536985790647,35.0755557444264,35.4687309771422
"SteCoe_20559",101.71834899435,126.477081588453,126.847074388291,148.369837987046,125.495128006841,122.031347289413
"SteCoe_2056",220.951491596956,241.041882832456,259.285902187609,280.914630027893,263.142365649091,235.637989362253
"SteCoe_20560",5,21,0,14,12,0
"SteCoe_20561",0,0,0,0,5,0
"SteCoe_20562",284.217314439529,274.327911477824,293.28295175423,384.85006225232,390.54940624166,385.716722769248
"SteCoe_20563",155.495842424645,175.102427481308,160.356471718564,176.035489681227,143.611932001118,154.776954071643
"SteCoe_20564",58.4266348345267,70.2945721019789,69.1685508680415,97.3108396899014,83.7380573397684,94.7295464162305
"SteCoe_20565",352.411565509388,377.309459493879,370.109525915042,473.788844289722,479.738751268946,480.3520018392
"SteCoe_20566",383.759595752598,428.742104182834,397.205886556949,533.684429852007,508.547850127386,551.354679711328
"SteCoe_20567",0,0,0,0,0,0
"SteCoe_20568",293.878745011282,271.404196977323,252.964422401946,300.900792490941,319.833408957528,333.016186198779
"SteCoe_20569",207.930990714114,226.55144986737,241.525344899672,284.589113982939,278.469184661558,245.541132857881
"SteCoe_2057",97.8935643366489,60.5388635937829,129.501216817599,148.354878306445,176.406022028588,123.179288779218
